,ORIGIN_AIRPORT,count,date
3555,OMA,54,2015-12-29
3556,OME,2,2015-12-29
3557,ONT,54,2015-12-29
3558,ORD,867,2015-12-29
3559,ORF,30,2015-12-29
3560,ORH,2,2015-12-29
3561,OTH,1,2015-12-29
3562,OTZ,2,2015-12-29
3563,PAH,2,2015-12-29
3564,PBG,1,2015-12-29
3565,PBI,99,2015-12-29
3566,PDX,157,2015-12-29
3567,PHF,3,2015-12-29
3568,PHL,198,2015-12-29
3569,PHX,476,2015-12-29
3570,PIA,14,2015-12-29
3571,PIB,2,2015-12-29
3572,PIH,2,2015-12-29
3573,PIT,69,2015-12-29
3574,PLN,2,2015-12-29
3575,PNS,18,2015-12-29
3576,PSC,10,2015-12-29
3577,PSE,3,2015-12-29
3578,PSG,2,2015-12-29
3579,PSP,32,2015-12-29
3580,PVD,36,2015-12-29
3581,PWM,14,2015-12-29
3582,RAP,10,2015-12-29
3583,RDD,2,2015-12-29
3584,RDM,7,2015-12-29
3585,RDU,97,2015-12-29
3586,RHI,3,2015-12-29
3587,RIC,41,2015-12-29
3588,RKS,2,2015-12-29
3589,RNO,40,2015-12-29
3590,ROA,6,2015-12-29
3591,ROC,23,2015-12-29
3592,ROW,3,2015-12-29
3593,RST,4,2015-12-29
3594,RSW,116,2015-12-29
3595,SAF,3,2015-12-29
3596,SAN,216,2015-12-29
3597,SAT,84,2015-12-29
3598,SAV,17,2015-12-29
3599,SBA,14,2015-12-29
3600,SBN,13,2015-12-29
3601,SBP,7,2015-12-29
3602,SCC,3,2015-12-29
3603,SCE,3,2015-12-29
3604,SDF,29,2015-12-29
3605,SEA,367,2015-12-29
3606,SFO,486,2015-12-29
3607,SGF,18,2015-12-29
3608,SGU,6,2015-12-29
3609,SHV,19,2015-12-29
3610,SIT,3,2015-12-29
3611,SJC,111,2015-12-29
3612,SJT,5,2015-12-29
3613,SJU,91,2015-12-29
3614,SLC,314,2015-12-29
3615,SMF,113,2015-12-29
3616,SMX,2,2015-12-29
3617,SNA,124,2015-12-29
3618,SPI,5,2015-12-29
3619,SPS,3,2015-12-29
3620,SRQ,14,2015-12-29
3621,STL,149,2015-12-29
3622,STT,17,2015-12-29
3623,STX,3,2015-12-29
3624,SUN,5,2015-12-29
3625,SUX,2,2015-12-29
3626,SWF,2,2015-12-29
3627,SYR,18,2015-12-29
3628,TLH,8,2015-12-29
3629,TOL,3,2015-12-29
3630,TPA,208,2015-12-29
3631,TRI,5,2015-12-29
3632,TTN,9,2015-12-29
3633,TUL,36,2015-12-29
3634,TUS,48,2015-12-29
3635,TVC,7,2015-12-29
3636,TWF,3,2015-12-29
3637,TXK,3,2015-12-29
3638,TYR,5,2015-12-29
3639,TYS,20,2015-12-29
3640,VLD,3,2015-12-29
3641,VPS,15,2015-12-29
3642,WRG,2,2015-12-29
3643,XNA,26,2015-12-29
3644,YAK,2,2015-12-29
3645,YUM,6,2015-12-29
3646,ABE,4,2015-12-30
3647,ABI,7,2015-12-30
3648,ABQ,57,2015-12-30
3649,ABR,2,2015-12-30
3650,ABY,2,2015-12-30
3651,ACT,5,2015-12-30
3652,ACV,4,2015-12-30
3653,ACY,10,2015-12-30
3654,ADQ,1,2015-12-30
3655,AEX,10,2015-12-30
3656,AGS,7,2015-12-30
3657,ALB,24,2015-12-30
3658,ALO,2,2015-12-30
3659,AMA,10,2015-12-30
3660,ANC,43,2015-12-30
3661,APN,2,2015-12-30
3662,ASE,26,2015-12-30
3663,ATL,1037,2015-12-30
3664,ATW,9,2015-12-30
3665,AUS,129,2015-12-30
3666,AVL,8,2015-12-30
3667,AVP,2,2015-12-30
3668,AZO,6,2015-12-30
3669,BDL,59,2015-12-30
3670,BET,3,2015-12-30
3671,BFL,7,2015-12-30
3672,BGM,1,2015-12-30
3673,BGR,1,2015-12-30
3674,BHM,36,2015-12-30
3675,BIL,12,2015-12-30
3676,BIS,11,2015-12-30
3677,BJI,2,2015-12-30
3678,BLI,4,2015-12-30
3679,BMI,8,2015-12-30
3680,BNA,137,2015-12-30
3681,BOI,42,2015-12-30
3682,BOS,279,2015-12-30
3683,BPT,3,2015-12-30
3684,BQK,3,2015-12-30
3685,BQN,6,2015-12-30
3686,BRD,2,2015-12-30
3687,BRO,7,2015-12-30
3688,BRW,2,2015-12-30
3689,BTM,2,2015-12-30
3690,BTR,20,2015-12-30
3691,BTV,14,2015-12-30
3692,BUF,49,2015-12-30
3693,BUR,60,2015-12-30
3694,BWI,270,2015-12-30
3695,BZN,14,2015-12-30
3696,CAE,13,2015-12-30
3697,CAK,16,2015-12-30
3698,CDC,2,2015-12-30
3699,CDV,2,2015-12-30
3700,CHA,10,2015-12-30
3701,CHO,6,2015-12-30
3702,CHS,34,2015-12-30
3703,CID,19,2015-12-30
3704,CIU,2,2015-12-30
3705,CLE,90,2015-12-30
3706,CLL,5,2015-12-30
3707,CLT,313,2015-12-30
3708,CMH,67,2015-12-30
3709,CMI,7,2015-12-30
3710,CMX,2,2015-12-30
3711,COD,1,2015-12-30
3712,COS,20,2015-12-30
3713,COU,4,2015-12-30
3714,CPR,2,2015-12-30
3715,CRP,12,2015-12-30
3716,CRW,7,2015-12-30
3717,CSG,2,2015-12-30
3718,CVG,52,2015-12-30
3719,CWA,4,2015-12-30
3720,DAB,5,2015-12-30
3721,DAL,204,2015-12-30
3722,DAY,22,2015-12-30
3723,DBQ,3,2015-12-30
3724,DCA,201,2015-12-30
3725,DEN,640,2015-12-30
3726,DFW,694,2015-12-30
3727,DHN,4,2015-12-30
3728,DLH,5,2015-12-30
3729,DRO,5,2015-12-30
3730,DSM,27,2015-12-30
3731,DTW,293,2015-12-30
3732,DVL,2,2015-12-30
3733,EAU,2,2015-12-30
3734,ECP,11,2015-12-30
3735,EGE,11,2015-12-30
3736,EKO,2,2015-12-30
3737,ELM,4,2015-12-30
3738,ELP,34,2015-12-30
3739,ERI,2,2015-12-30
3740,ESC,2,2015-12-30
3741,EUG,11,2015-12-30
3742,EVV,10,2015-12-30
3743,EWN,2,2015-12-30
3744,EWR,329,2015-12-30
3745,EYW,6,2015-12-30
3746,FAI,6,2015-12-30
3747,FAR,19,2015-12-30
3748,FAT,17,2015-12-30
3749,FAY,4,2015-12-30
3750,FCA,6,2015-12-30
3751,FLG,6,2015-12-30
3752,FLL,262,2015-12-30
3753,FNT,14,2015-12-30
3754,FSD,11,2015-12-30
3755,FSM,6,2015-12-30
3756,FWA,15,2015-12-30
3757,GCC,3,2015-12-30
3758,GCK,2,2015-12-30
3759,GEG,30,2015-12-30
3760,GFK,4,2015-12-30
3761,GGG,2,2015-12-30
3762,GJT,10,2015-12-30
3763,GNV,8,2015-12-30
3764,GPT,9,2015-12-30
3765,GRB,12,2015-12-30
3766,GRI,2,2015-12-30
3767,GRK,11,2015-12-30
3768,GRR,29,2015-12-30
3769,GSO,12,2015-12-30
3770,GSP,22,2015-12-30
3771,GTF,6,2015-12-30
3772,GTR,2,2015-12-30
3773,GUC,3,2015-12-30
3774,GUM,1,2015-12-30
3775,HDN,9,2015-12-30
3776,HIB,3,2015-12-30
3777,HLN,4,2015-12-30
3778,HNL,136,2015-12-30
3779,HOB,2,2015-12-30
3780,HOU,165,2015-12-30
3781,HPN,18,2015-12-30
3782,HRL,8,2015-12-30
3783,HSV,13,2015-12-30
3784,HYS,2,2015-12-30
3785,IAD,97,2015-12-30
3786,IAG,1,2015-12-30
3787,IAH,425,2015-12-30
3788,ICT,26,2015-12-30
3789,IDA,7,2015-12-30
3790,ILM,5,2015-12-30
3791,IMT,2,2015-12-30
3792,IND,87,2015-12-30
3793,INL,1,2015-12-30
3794,ISN,6,2015-12-30
3795,ISP,13,2015-12-30
3796,ITH,2,2015-12-30
3797,ITO,17,2015-12-30
3798,JAC,20,2015-12-30
3799,JAN,20,2015-12-30
3800,JAX,60,2015-12-30
3801,JFK,285,2015-12-30
3802,JLN,2,2015-12-30
3803,JMS,3,2015-12-30
3804,JNU,11,2015-12-30
3805,KOA,34,2015-12-30
3806,KTN,6,2015-12-30
3807,LAN,7,2015-12-30
3808,LAR,2,2015-12-30
3809,LAS,410,2015-12-30
3810,LAW,4,2015-12-30
3811,LAX,588,2015-12-30
3812,LBB,14,2015-12-30
3813,LBE,3,2015-12-30
3814,LCH,5,2015-12-30
3815,LEX,11,2015-12-30
3816,LFT,11,2015-12-30
3817,LGA,244,2015-12-30
3818,LGB,26,2015-12-30
3819,LIH,35,2015-12-30
3820,LIT,29,2015-12-30
3821,LNK,6,2015-12-30
3822,LRD,7,2015-12-30
3823,LSE,6,2015-12-30
3824,LWS,2,2015-12-30
3825,MAF,19,2015-12-30
3826,MBS,5,2015-12-30
3827,MCI,111,2015-12-30
3828,MCO,374,2015-12-30
3829,MDT,9,2015-12-30
3830,MDW,238,2015-12-30
3831,MEI,3,2015-12-30
3832,MEM,38,2015-12-30
3833,MFE,7,2015-12-30
3834,MFR,9,2015-12-30
3835,MGM,9,2015-12-30
3836,MHK,5,2015-12-30
3837,MHT,15,2015-12-30
3838,MIA,224,2015-12-30
3839,MKE,84,2015-12-30
3840,MKG,2,2015-12-30
3841,MLB,5,2015-12-30
3842,MLI,11,2015-12-30
3843,MLU,9,2015-12-30
3844,MMH,1,2015-12-30
3845,MOB,15,2015-12-30
3846,MOT,5,2015-12-30
3847,MQT,3,2015-12-30
3848,MRY,7,2015-12-30
3849,MSN,23,2015-12-30
3850,MSO,6,2015-12-30
3851,MSP,323,2015-12-30
3852,MSY,117,2015-12-30
3853,MTJ,9,2015-12-30
3854,MYR,9,2015-12-30
3855,OAJ,4,2015-12-30
3856,OAK,135,2015-12-30
3857,OGG,68,2015-12-30
3858,OKC,54,2015-12-30
3859,OMA,55,2015-12-30
3860,OME,2,2015-12-30
3861,ONT,54,2015-12-30
3862,ORD,871,2015-12-30
3863,ORF,29,2015-12-30
3864,ORH,1,2015-12-30
3865,OTH,1,2015-12-30
3866,OTZ,2,2015-12-30
3867,PAH,2,2015-12-30
3868,PBG,1,2015-12-30
3869,PBI,98,2015-12-30
3870,PDX,158,2015-12-30
3871,PHF,3,2015-12-30
3872,PHL,199,2015-12-30
3873,PHX,475,2015-12-30
3874,PIA,14,2015-12-30
3875,PIB,2,2015-12-30
3876,PIH,2,2015-12-30
3877,PIT,69,2015-12-30
3878,PLN,2,2015-12-30
3879,PNS,18,2015-12-30
3880,PSC,10,2015-12-30
3881,PSE,3,2015-12-30
3882,PSG,2,2015-12-30
3883,PSP,31,2015-12-30
3884,PVD,36,2015-12-30
3885,PWM,15,2015-12-30
3886,RAP,10,2015-12-30
3887,RDD,2,2015-12-30
3888,RDM,7,2015-12-30
3889,RDU,94,2015-12-30
3890,RHI,3,2015-12-30
3891,RIC,43,2015-12-30
3892,RKS,2,2015-12-30
3893,RNO,40,2015-12-30
3894,ROA,6,2015-12-30
3895,ROC,23,2015-12-30
3896,ROW,3,2015-12-30
3897,RST,4,2015-12-30
3898,RSW,116,2015-12-30
3899,SAF,3,2015-12-30
3900,SAN,216,2015-12-30
3901,SAT,84,2015-12-30
3902,SAV,18,2015-12-30
3903,SBA,14,2015-12-30
3904,SBN,13,2015-12-30
3905,SBP,7,2015-12-30
3906,SCC,2,2015-12-30
3907,SCE,3,2015-12-30
3908,SDF,31,2015-12-30
3909,SEA,367,2015-12-30
3910,SFO,483,2015-12-30
3911,SGF,18,2015-12-30
3912,SGU,6,2015-12-30
3913,SHV,19,2015-12-30
3914,SIT,3,2015-12-30
3915,SJC,111,2015-12-30
3916,SJT,5,2015-12-30
3917,SJU,91,2015-12-30
3918,SLC,317,2015-12-30
3919,SMF,111,2015-12-30
3920,SMX,2,2015-12-30
3921,SNA,126,2015-12-30
3922,SPI,5,2015-12-30
3923,SPS,3,2015-12-30
3924,SRQ,14,2015-12-30
3925,STL,149,2015-12-30
3926,STT,17,2015-12-30
3927,STX,4,2015-12-30
3928,SUN,5,2015-12-30
3929,SUX,2,2015-12-30
3930,SWF,2,2015-12-30
3931,SYR,19,2015-12-30
3932,TLH,8,2015-12-30
3933,TOL,3,2015-12-30
3934,TPA,207,2015-12-30
3935,TRI,5,2015-12-30
3936,TTN,9,2015-12-30
3937,TUL,37,2015-12-30
3938,TUS,47,2015-12-30
3939,TVC,7,2015-12-30
3940,TWF,3,2015-12-30
3941,TXK,3,2015-12-30
3942,TYR,5,2015-12-30
3943,TYS,19,2015-12-30
3944,UST,1,2015-12-30
3945,VLD,3,2015-12-30
3946,VPS,15,2015-12-30
3947,WRG,2,2015-12-30
3948,XNA,26,2015-12-30
3949,YAK,2,2015-12-30
3950,YUM,6,2015-12-30
3951,ABE,2,2015-12-31
3952,ABI,7,2015-12-31
3953,ABQ,49,2015-12-31
3954,ABR,2,2015-12-31
3955,ABY,2,2015-12-31
3956,ACT,5,2015-12-31
3957,ACV,3,2015-12-31
3958,ACY,10,2015-12-31
3959,ADK,1,2015-12-31
3960,ADQ,1,2015-12-31
3961,AEX,7,2015-12-31
3962,AGS,5,2015-12-31
3963,ALB,21,2015-12-31
3964,ALO,2,2015-12-31
3965,AMA,8,2015-12-31
3966,ANC,44,2015-12-31
3967,APN,2,2015-12-31
3968,ASE,21,2015-12-31
3969,ATL,793,2015-12-31
3970,ATW,5,2015-12-31
3971,AUS,108,2015-12-31
3972,AVL,6,2015-12-31
3973,AVP,2,2015-12-31
3974,AZO,6,2015-12-31
3975,BDL,51,2015-12-31
3976,BET,2,2015-12-31
3977,BFL,5,2015-12-31
3978,BGM,1,2015-12-31
3979,BGR,1,2015-12-31
3980,BHM,26,2015-12-31
3981,BIL,11,2015-12-31
3982,BIS,8,2015-12-31
3983,BJI,2,2015-12-31
3984,BLI,3,2015-12-31
3985,BMI,7,2015-12-31
3986,BNA,104,2015-12-31
3987,BOI,32,2015-12-31
3988,BOS,233,2015-12-31
3989,BPT,2,2015-12-31
3990,BQK,2,2015-12-31
3991,BQN,5,2015-12-31
3992,BRD,2,2015-12-31
3993,BRO,4,2015-12-31
3994,BRW,2,2015-12-31
3995,BTM,2,2015-12-31
3996,BTR,16,2015-12-31
3997,BTV,10,2015-12-31
3998,BUF,41,2015-12-31
3999,BUR,41,2015-12-31
4000,BWI,205,2015-12-31
4001,BZN,16,2015-12-31
4002,CAE,10,2015-12-31
4003,CAK,12,2015-12-31
4004,CDC,2,2015-12-31
4005,CDV,2,2015-12-31
4006,CHA,9,2015-12-31
4007,CHO,4,2015-12-31
4008,CHS,27,2015-12-31
4009,CID,14,2015-12-31
4010,CIU,2,2015-12-31
4011,CLE,73,2015-12-31
4012,CLL,5,2015-12-31
4013,CLT,261,2015-12-31
4014,CMH,54,2015-12-31
4015,CMI,7,2015-12-31
4016,CMX,2,2015-12-31
4017,COD,1,2015-12-31
4018,COS,16,2015-12-31
4019,COU,4,2015-12-31
4020,CPR,2,2015-12-31
4021,CRP,9,2015-12-31
4022,CRW,3,2015-12-31
4023,CSG,1,2015-12-31
4024,CVG,34,2015-12-31
4025,CWA,4,2015-12-31
4026,DAB,4,2015-12-31
4027,DAL,154,2015-12-31
4028,DAY,21,2015-12-31
4029,DBQ,3,2015-12-31
4030,DCA,159,2015-12-31
4031,DEN,484,2015-12-31
4032,DFW,618,2015-12-31
4033,DHN,2,2015-12-31
4034,DLH,4,2015-12-31
4035,DRO,5,2015-12-31
4036,DSM,20,2015-12-31
4037,DTW,205,2015-12-31
4038,DVL,2,2015-12-31
4039,EAU,2,2015-12-31
4040,ECP,8,2015-12-31
4041,EGE,11,2015-12-31
4042,EKO,1,2015-12-31
4043,ELM,5,2015-12-31
4044,ELP,28,2015-12-31
4045,ERI,1,2015-12-31
4046,ESC,2,2015-12-31
4047,EUG,8,2015-12-31
4048,EVV,8,2015-12-31
4049,EWN,2,2015-12-31
4050,EWR,227,2015-12-31
4051,EYW,4,2015-12-31
4052,FAI,6,2015-12-31
4053,FAR,14,2015-12-31
4054,FAT,15,2015-12-31
4055,FAY,3,2015-12-31
4056,FCA,4,2015-12-31
4057,FLG,5,2015-12-31
4058,FLL,241,2015-12-31
4059,FNT,11,2015-12-31
4060,FSD,9,2015-12-31
4061,FSM,5,2015-12-31
4062,FWA,13,2015-12-31
4063,GCC,3,2015-12-31
4064,GCK,2,2015-12-31
4065,GEG,24,2015-12-31
4066,GFK,1,2015-12-31
4067,GGG,2,2015-12-31
4068,GJT,9,2015-12-31
4069,GNV,7,2015-12-31
4070,GPT,7,2015-12-31
4071,GRB,10,2015-12-31
4072,GRI,2,2015-12-31
4073,GRK,11,2015-12-31
4074,GRR,20,2015-12-31
4075,GSO,8,2015-12-31
4076,GSP,16,2015-12-31
4077,GTF,4,2015-12-31
4078,GTR,2,2015-12-31
4079,GUC,3,2015-12-31
4080,GUM,1,2015-12-31
4081,HDN,8,2015-12-31
4082,HIB,3,2015-12-31
4083,HLN,3,2015-12-31
4084,HNL,132,2015-12-31
4085,HOB,2,2015-12-31
4086,HOU,118,2015-12-31
4087,HPN,17,2015-12-31
4088,HRL,7,2015-12-31
4089,HSV,9,2015-12-31
4090,HYS,2,2015-12-31
4091,IAD,77,2015-12-31
4092,IAG,1,2015-12-31
4093,IAH,346,2015-12-31
4094,ICT,22,2015-12-31
4095,IDA,5,2015-12-31
4096,ILM,4,2015-12-31
4097,IMT,2,2015-12-31
4098,IND,65,2015-12-31
4099,INL,2,2015-12-31
4100,ISN,5,2015-12-31
4101,ISP,12,2015-12-31
4102,ITH,1,2015-12-31
4103,ITO,17,2015-12-31
4104,JAC,18,2015-12-31
4105,JAN,17,2015-12-31
4106,JAX,49,2015-12-31
4107,JFK,255,2015-12-31
4108,JLN,2,2015-12-31
4109,JMS,3,2015-12-31
4110,JNU,9,2015-12-31
4111,KOA,33,2015-12-31
4112,KTN,6,2015-12-31
4113,LAN,4,2015-12-31
4114,LAR,2,2015-12-31
4115,LAS,350,2015-12-31
4116,LAW,4,2015-12-31
4117,LAX,477,2015-12-31
4118,LBB,8,2015-12-31
4119,LBE,3,2015-12-31
4120,LCH,4,2015-12-31
4121,LEX,9,2015-12-31
4122,LFT,11,2015-12-31
4123,LGA,194,2015-12-31
4124,LGB,23,2015-12-31
4125,LIH,33,2015-12-31
4126,LIT,24,2015-12-31
4127,LNK,4,2015-12-31
4128,LRD,4,2015-12-31
4129,LSE,5,2015-12-31
4130,LWS,2,2015-12-31
4131,MAF,15,2015-12-31
4132,MBS,4,2015-12-31
4133,MCI,86,2015-12-31
4134,MCO,320,2015-12-31
4135,MDT,7,2015-12-31
4136,MDW,181,2015-12-31
4137,MEI,3,2015-12-31
4138,MEM,29,2015-12-31
4139,MFE,6,2015-12-31
4140,MFR,6,2015-12-31
4141,MGM,7,2015-12-31
4142,MHK,5,2015-12-31
4143,MHT,13,2015-12-31
4144,MIA,215,2015-12-31
4145,MKE,69,2015-12-31
4146,MKG,2,2015-12-31
4147,MLB,3,2015-12-31
4148,MLI,7,2015-12-31
4149,MLU,6,2015-12-31
4150,MMH,1,2015-12-31
4151,MOB,10,2015-12-31
4152,MOT,4,2015-12-31
4153,MQT,2,2015-12-31
4154,MRY,6,2015-12-31
4155,MSN,17,2015-12-31
4156,MSO,6,2015-12-31
4157,MSP,238,2015-12-31
4158,MSY,97,2015-12-31
4159,MTJ,8,2015-12-31
4160,MYR,8,2015-12-31
4161,OAJ,3,2015-12-31
4162,OAK,94,2015-12-31
4163,OGG,65,2015-12-31
4164,OKC,41,2015-12-31
4165,OMA,43,2015-12-31
4166,OME,2,2015-12-31
4167,ONT,40,2015-12-31
4168,ORD,721,2015-12-31
4169,ORF,19,2015-12-31
4170,ORH,2,2015-12-31
4171,OTH,1,2015-12-31
4172,OTZ,2,2015-12-31
4173,PAH,2,2015-12-31
4174,PBG,1,2015-12-31
4175,PBI,85,2015-12-31
4176,PDX,133,2015-12-31
4177,PHF,3,2015-12-31
4178,PHL,159,2015-12-31
4179,PHX,407,2015-12-31
4180,PIA,13,2015-12-31
4181,PIB,2,2015-12-31
4182,PIH,1,2015-12-31
4183,PIT,55,2015-12-31
4184,PLN,2,2015-12-31
4185,PNS,14,2015-12-31
4186,PSC,7,2015-12-31
4187,PSE,3,2015-12-31
4188,PSG,2,2015-12-31
4189,PSP,28,2015-12-31
4190,PVD,27,2015-12-31
4191,PWM,14,2015-12-31
4192,RAP,9,2015-12-31
4193,RDD,2,2015-12-31
4194,RDM,6,2015-12-31
4195,RDU,74,2015-12-31
4196,RHI,3,2015-12-31
4197,RIC,30,2015-12-31
4198,RKS,2,2015-12-31
4199,RNO,31,2015-12-31
4200,ROA,4,2015-12-31
4201,ROC,21,2015-12-31
4202,ROW,3,2015-12-31
4203,RST,3,2015-12-31
4204,RSW,102,2015-12-31
4205,SAF,3,2015-12-31
4206,SAN,171,2015-12-31
4207,SAT,70,2015-12-31
4208,SAV,14,2015-12-31
4209,SBA,12,2015-12-31
4210,SBN,9,2015-12-31
4211,SBP,6,2015-12-31
4212,SCC,2,2015-12-31
4213,SCE,2,2015-12-31
4214,SDF,19,2015-12-31
4215,SEA,308,2015-12-31
4216,SFO,372,2015-12-31
4217,SGF,17,2015-12-31
4218,SGU,4,2015-12-31
4219,SHV,14,2015-12-31
4220,SIT,3,2015-12-31
4221,SJC,77,2015-12-31
4222,SJT,5,2015-12-31
4223,SJU,91,2015-12-31
4224,SLC,224,2015-12-31
4225,SMF,77,2015-12-31
4226,SMX,2,2015-12-31
4227,SNA,87,2015-12-31
4228,SPI,5,2015-12-31
4229,SPS,3,2015-12-31
4230,SRQ,13,2015-12-31
4231,STL,108,2015-12-31
4232,STT,16,2015-12-31
4233,STX,3,2015-12-31
4234,SUN,4,2015-12-31
4235,SUX,2,2015-12-31
4236,SWF,2,2015-12-31
4237,SYR,15,2015-12-31
4238,TLH,6,2015-12-31
4239,TOL,3,2015-12-31
4240,TPA,182,2015-12-31
4241,TRI,4,2015-12-31
4242,TTN,8,2015-12-31
4243,TUL,31,2015-12-31
4244,TUS,42,2015-12-31
4245,TVC,5,2015-12-31
4246,TWF,2,2015-12-31
4247,TXK,3,2015-12-31
4248,TYR,5,2015-12-31
4249,TYS,16,2015-12-31
4250,VLD,2,2015-12-31
4251,VPS,12,2015-12-31
4252,WRG,2,2015-12-31
4253,XNA,17,2015-12-31
4254,YAK,2,2015-12-31
4255,YUM,6,2015-12-31
