,MONTH,DAY,ORIGIN_AIRPORT,count,year,date
1859,12,24,BIS,9,2015,2015-12-24
1860,12,24,BJI,2,2015,2015-12-24
1861,12,24,BLI,3,2015,2015-12-24
1862,12,24,BMI,7,2015,2015-12-24
1863,12,24,BNA,106,2015,2015-12-24
1864,12,24,BOI,33,2015,2015-12-24
1865,12,24,BOS,238,2015,2015-12-24
1866,12,24,BPT,2,2015,2015-12-24
1867,12,24,BQK,1,2015,2015-12-24
1868,12,24,BQN,5,2015,2015-12-24
1869,12,24,BRD,2,2015,2015-12-24
1870,12,24,BRO,6,2015,2015-12-24
1871,12,24,BRW,2,2015,2015-12-24
1872,12,24,BTM,2,2015,2015-12-24
1873,12,24,BTR,15,2015,2015-12-24
1874,12,24,BTV,10,2015,2015-12-24
1875,12,24,BUF,43,2015,2015-12-24
1876,12,24,BUR,47,2015,2015-12-24
1877,12,24,BWI,219,2015,2015-12-24
1878,12,24,BZN,14,2015,2015-12-24
1879,12,24,CAE,10,2015,2015-12-24
1880,12,24,CAK,12,2015,2015-12-24
1881,12,24,CDC,2,2015,2015-12-24
1882,12,24,CDV,2,2015,2015-12-24
1883,12,24,CHA,8,2015,2015-12-24
1884,12,24,CHO,5,2015,2015-12-24
1885,12,24,CHS,26,2015,2015-12-24
1886,12,24,CID,14,2015,2015-12-24
1887,12,24,CIU,2,2015,2015-12-24
1888,12,24,CLE,72,2015,2015-12-24
1889,12,24,CLL,5,2015,2015-12-24
1890,12,24,CLT,267,2015,2015-12-24
1891,12,24,CMH,52,2015,2015-12-24
1892,12,24,CMI,7,2015,2015-12-24
1893,12,24,CMX,2,2015,2015-12-24
1894,12,24,COD,1,2015,2015-12-24
1895,12,24,COS,18,2015,2015-12-24
1896,12,24,COU,4,2015,2015-12-24
1897,12,24,CPR,2,2015,2015-12-24
1898,12,24,CRP,10,2015,2015-12-24
1899,12,24,CRW,4,2015,2015-12-24
1900,12,24,CSG,1,2015,2015-12-24
1901,12,24,CVG,36,2015,2015-12-24
1902,12,24,CWA,3,2015,2015-12-24
1903,12,24,DAB,4,2015,2015-12-24
1904,12,24,DAL,165,2015,2015-12-24
1905,12,24,DAY,18,2015,2015-12-24
1906,12,24,DBQ,3,2015,2015-12-24
1907,12,24,DCA,159,2015,2015-12-24
1908,12,24,DEN,486,2015,2015-12-24
1909,12,24,DFW,615,2015,2015-12-24
1910,12,24,DHN,3,2015,2015-12-24
1911,12,24,DLH,5,2015,2015-12-24
1912,12,24,DRO,5,2015,2015-12-24
1913,12,24,DSM,19,2015,2015-12-24
1914,12,24,DTW,197,2015,2015-12-24
1915,12,24,DVL,2,2015,2015-12-24
1916,12,24,EAU,2,2015,2015-12-24
1917,12,24,ECP,7,2015,2015-12-24
1918,12,24,EGE,11,2015,2015-12-24
1919,12,24,EKO,1,2015,2015-12-24
1920,12,24,ELM,4,2015,2015-12-24
1921,12,24,ELP,28,2015,2015-12-24
1922,12,24,ERI,1,2015,2015-12-24
1923,12,24,ESC,2,2015,2015-12-24
1924,12,24,EUG,7,2015,2015-12-24
1925,12,24,EVV,7,2015,2015-12-24
1926,12,24,EWN,2,2015,2015-12-24
1927,12,24,EWR,235,2015,2015-12-24
1928,12,24,EYW,4,2015,2015-12-24
1929,12,24,FAI,6,2015,2015-12-24
1930,12,24,FAR,15,2015,2015-12-24
1931,12,24,FAT,15,2015,2015-12-24
1932,12,24,FAY,3,2015,2015-12-24
1933,12,24,FCA,3,2015,2015-12-24
1934,12,24,FLG,5,2015,2015-12-24
1935,12,24,FLL,242,2015,2015-12-24
1936,12,24,FNT,12,2015,2015-12-24
1937,12,24,FSD,10,2015,2015-12-24
1938,12,24,FSM,5,2015,2015-12-24
1939,12,24,FWA,13,2015,2015-12-24
1940,12,24,GCC,3,2015,2015-12-24
1941,12,24,GCK,2,2015,2015-12-24
1942,12,24,GEG,23,2015,2015-12-24
1943,12,24,GFK,2,2015,2015-12-24
1944,12,24,GGG,2,2015,2015-12-24
1945,12,24,GJT,9,2015,2015-12-24
1946,12,24,GNV,7,2015,2015-12-24
1947,12,24,GPT,7,2015,2015-12-24
1948,12,24,GRB,8,2015,2015-12-24
1949,12,24,GRI,2,2015,2015-12-24
1950,12,24,GRK,10,2015,2015-12-24
1951,12,24,GRR,24,2015,2015-12-24
1952,12,24,GSO,8,2015,2015-12-24
1953,12,24,GSP,14,2015,2015-12-24
1954,12,24,GTF,4,2015,2015-12-24
1955,12,24,GTR,2,2015,2015-12-24
1956,12,24,GUC,2,2015,2015-12-24
1957,12,24,GUM,1,2015,2015-12-24
1958,12,24,HDN,6,2015,2015-12-24
1959,12,24,HIB,3,2015,2015-12-24
1960,12,24,HLN,3,2015,2015-12-24
1961,12,24,HNL,132,2015,2015-12-24
1962,12,24,HOB,2,2015,2015-12-24
1963,12,24,HOU,126,2015,2015-12-24
1964,12,24,HPN,16,2015,2015-12-24
1965,12,24,HRL,6,2015,2015-12-24
1966,12,24,HSV,8,2015,2015-12-24
1967,12,24,HYS,2,2015,2015-12-24
1968,12,24,IAD,70,2015,2015-12-24
1969,12,24,IAG,1,2015,2015-12-24
1970,12,24,IAH,342,2015,2015-12-24
1971,12,24,ICT,20,2015,2015-12-24
1972,12,24,IDA,5,2015,2015-12-24
1973,12,24,ILM,5,2015,2015-12-24
1974,12,24,IMT,2,2015,2015-12-24
1975,12,24,IND,68,2015,2015-12-24
1976,12,24,INL,2,2015,2015-12-24
1977,12,24,ISN,5,2015,2015-12-24
1978,12,24,ISP,12,2015,2015-12-24
1979,12,24,ITH,1,2015,2015-12-24
1980,12,24,ITO,17,2015,2015-12-24
1981,12,24,JAC,16,2015,2015-12-24
1982,12,24,JAN,16,2015,2015-12-24
1983,12,24,JAX,48,2015,2015-12-24
1984,12,24,JFK,254,2015,2015-12-24
1985,12,24,JLN,2,2015,2015-12-24
1986,12,24,JMS,3,2015,2015-12-24
1987,12,24,JNU,8,2015,2015-12-24
1988,12,24,KOA,32,2015,2015-12-24
1989,12,24,KTN,6,2015,2015-12-24
1990,12,24,LAN,4,2015,2015-12-24
1991,12,24,LAR,2,2015,2015-12-24
1992,12,24,LAS,355,2015,2015-12-24
1993,12,24,LAW,4,2015,2015-12-24
1994,12,24,LAX,484,2015,2015-12-24
1995,12,24,LBB,10,2015,2015-12-24
1996,12,24,LBE,3,2015,2015-12-24
1997,12,24,LCH,4,2015,2015-12-24
1998,12,24,LEX,11,2015,2015-12-24
1999,12,24,LFT,9,2015,2015-12-24
2000,12,24,LGA,209,2015,2015-12-24
2001,12,24,LGB,23,2015,2015-12-24
2002,12,24,LIH,32,2015,2015-12-24
2003,12,24,LIT,27,2015,2015-12-24
2004,12,24,LNK,4,2015,2015-12-24
2005,12,24,LRD,4,2015,2015-12-24
2006,12,24,LSE,5,2015,2015-12-24
2007,12,24,LWS,2,2015,2015-12-24
2008,12,24,MAF,13,2015,2015-12-24
2009,12,24,MBS,4,2015,2015-12-24
2010,12,24,MCI,91,2015,2015-12-24
2011,12,24,MCO,323,2015,2015-12-24
2012,12,24,MDT,7,2015,2015-12-24
2013,12,24,MDW,195,2015,2015-12-24
2014,12,24,MEI,3,2015,2015-12-24
2015,12,24,MEM,31,2015,2015-12-24
2016,12,24,MFE,6,2015,2015-12-24
2017,12,24,MFR,7,2015,2015-12-24
2018,12,24,MGM,6,2015,2015-12-24
2019,12,24,MHK,5,2015,2015-12-24
2020,12,24,MHT,13,2015,2015-12-24
2021,12,24,MIA,213,2015,2015-12-24
2022,12,24,MKE,70,2015,2015-12-24
2023,12,24,MKG,2,2015,2015-12-24
2024,12,24,MLB,4,2015,2015-12-24
2025,12,24,MLI,7,2015,2015-12-24
2026,12,24,MLU,6,2015,2015-12-24
2027,12,24,MMH,1,2015,2015-12-24
2028,12,24,MOB,10,2015,2015-12-24
2029,12,24,MOT,3,2015,2015-12-24
2030,12,24,MQT,2,2015,2015-12-24
2031,12,24,MRY,6,2015,2015-12-24
2032,12,24,MSN,18,2015,2015-12-24
2033,12,24,MSO,6,2015,2015-12-24
2034,12,24,MSP,241,2015,2015-12-24
2035,12,24,MSY,92,2015,2015-12-24
2036,12,24,MTJ,6,2015,2015-12-24
2037,12,24,MYR,9,2015,2015-12-24
2038,12,24,OAJ,3,2015,2015-12-24
2039,12,24,OAK,114,2015,2015-12-24
2040,12,24,OGG,64,2015,2015-12-24
2041,12,24,OKC,44,2015,2015-12-24
2042,12,24,OMA,41,2015,2015-12-24
2043,12,24,OME,2,2015,2015-12-24
2044,12,24,ONT,42,2015,2015-12-24
2045,12,24,ORD,744,2015,2015-12-24
2046,12,24,ORF,20,2015,2015-12-24
2047,12,24,ORH,2,2015,2015-12-24
2048,12,24,OTH,1,2015,2015-12-24
2049,12,24,OTZ,2,2015,2015-12-24
2050,12,24,PAH,2,2015,2015-12-24
2051,12,24,PBG,1,2015,2015-12-24
2052,12,24,PBI,84,2015,2015-12-24
2053,12,24,PDX,135,2015,2015-12-24
2054,12,24,PHF,3,2015,2015-12-24
2055,12,24,PHL,164,2015,2015-12-24
2056,12,24,PHX,417,2015,2015-12-24
2057,12,24,PIA,11,2015,2015-12-24
2058,12,24,PIB,2,2015,2015-12-24
2059,12,24,PIH,2,2015,2015-12-24
2060,12,24,PIT,57,2015,2015-12-24
2061,12,24,PLN,2,2015,2015-12-24
2062,12,24,PNS,14,2015,2015-12-24
2063,12,24,PSC,8,2015,2015-12-24
2064,12,24,PSE,3,2015,2015-12-24
2065,12,24,PSG,2,2015,2015-12-24
2066,12,24,PSP,27,2015,2015-12-24
2067,12,24,PVD,27,2015,2015-12-24
2068,12,24,PWM,11,2015,2015-12-24
2069,12,24,RAP,9,2015,2015-12-24
2070,12,24,RDD,2,2015,2015-12-24
2071,12,24,RDM,7,2015,2015-12-24
2072,12,24,RDU,74,2015,2015-12-24
2073,12,24,RHI,3,2015,2015-12-24
2074,12,24,RIC,35,2015,2015-12-24
2075,12,24,RKS,2,2015,2015-12-24
2076,12,24,RNO,32,2015,2015-12-24
2077,12,24,ROA,4,2015,2015-12-24
2078,12,24,ROC,21,2015,2015-12-24
2079,12,24,ROW,3,2015,2015-12-24
2080,12,24,RST,4,2015,2015-12-24
2081,12,24,RSW,102,2015,2015-12-24
2082,12,24,SAF,3,2015,2015-12-24
2083,12,24,SAN,184,2015,2015-12-24
2084,12,24,SAT,71,2015,2015-12-24
2085,12,24,SAV,17,2015,2015-12-24
2086,12,24,SBA,10,2015,2015-12-24
2087,12,24,SBN,8,2015,2015-12-24
2088,12,24,SBP,5,2015,2015-12-24
2089,12,24,SCC,2,2015,2015-12-24
2090,12,24,SCE,2,2015,2015-12-24
2091,12,24,SDF,20,2015,2015-12-24
2092,12,24,SEA,315,2015,2015-12-24
2093,12,24,SFO,362,2015,2015-12-24
2094,12,24,SGF,16,2015,2015-12-24
2095,12,24,SGU,5,2015,2015-12-24
2096,12,24,SHV,16,2015,2015-12-24
2097,12,24,SIT,2,2015,2015-12-24
2098,12,24,SJC,81,2015,2015-12-24
2099,12,24,SJT,5,2015,2015-12-24
2100,12,24,SJU,89,2015,2015-12-24
2101,12,24,SLC,236,2015,2015-12-24
2102,12,24,SMF,86,2015,2015-12-24
2103,12,24,SMX,2,2015,2015-12-24
2104,12,24,SNA,96,2015,2015-12-24
2105,12,24,SPI,4,2015,2015-12-24
2106,12,24,SPS,3,2015,2015-12-24
2107,12,24,SRQ,12,2015,2015-12-24
2108,12,24,STL,111,2015,2015-12-24
2109,12,24,STT,16,2015,2015-12-24
2110,12,24,STX,3,2015,2015-12-24
2111,12,24,SUN,4,2015,2015-12-24
2112,12,24,SUX,2,2015,2015-12-24
2113,12,24,SWF,4,2015,2015-12-24
2114,12,24,SYR,16,2015,2015-12-24
2115,12,24,TLH,6,2015,2015-12-24
2116,12,24,TOL,3,2015,2015-12-24
2117,12,24,TPA,178,2015,2015-12-24
2118,12,24,TRI,4,2015,2015-12-24
2119,12,24,TTN,8,2015,2015-12-24
2120,12,24,TUL,32,2015,2015-12-24
2121,12,24,TUS,44,2015,2015-12-24
2122,12,24,TVC,6,2015,2015-12-24
2123,12,24,TWF,2,2015,2015-12-24
2124,12,24,TXK,3,2015,2015-12-24
2125,12,24,TYR,5,2015,2015-12-24
2126,12,24,TYS,15,2015,2015-12-24
2127,12,24,VLD,2,2015,2015-12-24
2128,12,24,VPS,13,2015,2015-12-24
2129,12,24,WRG,2,2015,2015-12-24
2130,12,24,XNA,18,2015,2015-12-24
2131,12,24,YAK,2,2015,2015-12-24
2132,12,24,YUM,6,2015,2015-12-24
2133,12,25,ABE,2,2015,2015-12-25
2134,12,25,ABI,6,2015,2015-12-25
2135,12,25,ABQ,44,2015,2015-12-25
2136,12,25,ABR,2,2015,2015-12-25
2137,12,25,ABY,1,2015,2015-12-25
2138,12,25,ACT,4,2015,2015-12-25
2139,12,25,ACV,4,2015,2015-12-25
2140,12,25,ACY,10,2015,2015-12-25
2141,12,25,AEX,6,2015,2015-12-25
2142,12,25,AGS,3,2015,2015-12-25
2143,12,25,ALB,21,2015,2015-12-25
2144,12,25,ALO,2,2015,2015-12-25
2145,12,25,AMA,6,2015,2015-12-25
2146,12,25,ANC,27,2015,2015-12-25
2147,12,25,APN,2,2015,2015-12-25
2148,12,25,ASE,21,2015,2015-12-25
2149,12,25,ATL,700,2015,2015-12-25
2150,12,25,ATW,4,2015,2015-12-25
2151,12,25,AUS,98,2015,2015-12-25
2152,12,25,AVL,4,2015,2015-12-25
2153,12,25,AVP,2,2015,2015-12-25
2154,12,25,AZO,5,2015,2015-12-25
2155,12,25,BDL,44,2015,2015-12-25
2156,12,25,BFL,5,2015,2015-12-25
2157,12,25,BGM,1,2015,2015-12-25
2158,12,25,BHM,25,2015,2015-12-25
2159,12,25,BIL,7,2015,2015-12-25
2160,12,25,BIS,6,2015,2015-12-25
2161,12,25,BJI,2,2015,2015-12-25
2162,12,25,BLI,4,2015,2015-12-25
2163,12,25,BMI,6,2015,2015-12-25
2164,12,25,BNA,100,2015,2015-12-25
2165,12,25,BOI,33,2015,2015-12-25
2166,12,25,BOS,225,2015,2015-12-25
2167,12,25,BPT,3,2015,2015-12-25
2168,12,25,BQK,1,2015,2015-12-25
2169,12,25,BQN,6,2015,2015-12-25
2170,12,25,BRD,2,2015,2015-12-25
2171,12,25,BRO,5,2015,2015-12-25
2172,12,25,BRW,1,2015,2015-12-25
2173,12,25,BTM,1,2015,2015-12-25
2174,12,25,BTR,14,2015,2015-12-25
2175,12,25,BTV,6,2015,2015-12-25
2176,12,25,BUF,36,2015,2015-12-25
2177,12,25,BUR,37,2015,2015-12-25
2178,12,25,BWI,221,2015,2015-12-25
2179,12,25,BZN,12,2015,2015-12-25
2180,12,25,CAE,8,2015,2015-12-25
2181,12,25,CAK,10,2015,2015-12-25
2182,12,25,CDC,1,2015,2015-12-25
2183,12,25,CHA,6,2015,2015-12-25
2184,12,25,CHO,3,2015,2015-12-25
2185,12,25,CHS,24,2015,2015-12-25
2186,12,25,CID,11,2015,2015-12-25
2187,12,25,CIU,2,2015,2015-12-25
2188,12,25,CLE,68,2015,2015-12-25
2189,12,25,CLL,4,2015,2015-12-25
2190,12,25,CLT,303,2015,2015-12-25
2191,12,25,CMH,49,2015,2015-12-25
2192,12,25,CMI,7,2015,2015-12-25
2193,12,25,CMX,2,2015,2015-12-25
2194,12,25,COD,1,2015,2015-12-25
2195,12,25,COS,14,2015,2015-12-25
2196,12,25,COU,4,2015,2015-12-25
2197,12,25,CPR,2,2015,2015-12-25
2198,12,25,CRP,8,2015,2015-12-25
2199,12,25,CRW,3,2015,2015-12-25
2200,12,25,CVG,35,2015,2015-12-25
2201,12,25,CWA,3,2015,2015-12-25
2202,12,25,DAB,3,2015,2015-12-25
2203,12,25,DAL,151,2015,2015-12-25
2204,12,25,DAY,15,2015,2015-12-25
2205,12,25,DBQ,3,2015,2015-12-25
2206,12,25,DCA,148,2015,2015-12-25
2207,12,25,DEN,474,2015,2015-12-25
2208,12,25,DFW,640,2015,2015-12-25
2209,12,25,DHN,2,2015,2015-12-25
2210,12,25,DLH,4,2015,2015-12-25
2211,12,25,DRO,5,2015,2015-12-25
2212,12,25,DSM,19,2015,2015-12-25
2213,12,25,DTW,191,2015,2015-12-25
2214,12,25,DVL,2,2015,2015-12-25
2215,12,25,EAU,2,2015,2015-12-25
2216,12,25,ECP,6,2015,2015-12-25
2217,12,25,EGE,10,2015,2015-12-25
2218,12,25,EKO,1,2015,2015-12-25
2219,12,25,ELM,3,2015,2015-12-25
2220,12,25,ELP,27,2015,2015-12-25
2221,12,25,ERI,1,2015,2015-12-25
2222,12,25,ESC,2,2015,2015-12-25
2223,12,25,EUG,7,2015,2015-12-25
2224,12,25,EVV,6,2015,2015-12-25
2225,12,25,EWN,1,2015,2015-12-25
2226,12,25,EWR,223,2015,2015-12-25
2227,12,25,EYW,4,2015,2015-12-25
2228,12,25,FAI,5,2015,2015-12-25
2229,12,25,FAR,14,2015,2015-12-25
2230,12,25,FAT,16,2015,2015-12-25
2231,12,25,FAY,2,2015,2015-12-25
2232,12,25,FCA,4,2015,2015-12-25
2233,12,25,FLG,5,2015,2015-12-25
2234,12,25,FLL,243,2015,2015-12-25
2235,12,25,FNT,11,2015,2015-12-25
2236,12,25,FSD,6,2015,2015-12-25
2237,12,25,FSM,4,2015,2015-12-25
2238,12,25,FWA,12,2015,2015-12-25
2239,12,25,GCC,3,2015,2015-12-25
2240,12,25,GCK,1,2015,2015-12-25
2241,12,25,GEG,21,2015,2015-12-25
2242,12,25,GFK,1,2015,2015-12-25
2243,12,25,GGG,2,2015,2015-12-25
2244,12,25,GJT,9,2015,2015-12-25
2245,12,25,GNV,6,2015,2015-12-25
2246,12,25,GPT,6,2015,2015-12-25
2247,12,25,GRB,7,2015,2015-12-25
2248,12,25,GRI,2,2015,2015-12-25
2249,12,25,GRK,8,2015,2015-12-25
2250,12,25,GRR,21,2015,2015-12-25
2251,12,25,GSO,8,2015,2015-12-25
2252,12,25,GSP,13,2015,2015-12-25
2253,12,25,GTF,3,2015,2015-12-25
2254,12,25,GTR,1,2015,2015-12-25
2255,12,25,GUC,3,2015,2015-12-25
2256,12,25,GUM,1,2015,2015-12-25
2257,12,25,HDN,6,2015,2015-12-25
2258,12,25,HIB,3,2015,2015-12-25
2259,12,25,HLN,3,2015,2015-12-25
2260,12,25,HNL,137,2015,2015-12-25
2261,12,25,HOB,1,2015,2015-12-25
2262,12,25,HOU,120,2015,2015-12-25
2263,12,25,HPN,17,2015,2015-12-25
2264,12,25,HRL,8,2015,2015-12-25
2265,12,25,HSV,10,2015,2015-12-25
2266,12,25,HYS,1,2015,2015-12-25
2267,12,25,IAD,73,2015,2015-12-25
2268,12,25,IAG,1,2015,2015-12-25
2269,12,25,IAH,324,2015,2015-12-25
2270,12,25,ICT,18,2015,2015-12-25
2271,12,25,IDA,4,2015,2015-12-25
2272,12,25,ILM,4,2015,2015-12-25
2273,12,25,IMT,2,2015,2015-12-25
2274,12,25,IND,59,2015,2015-12-25
2275,12,25,INL,2,2015,2015-12-25
2276,12,25,ISN,3,2015,2015-12-25
2277,12,25,ISP,12,2015,2015-12-25
2278,12,25,ITH,1,2015,2015-12-25
2279,12,25,ITO,17,2015,2015-12-25
2280,12,25,JAC,14,2015,2015-12-25
2281,12,25,JAN,17,2015,2015-12-25
2282,12,25,JAX,50,2015,2015-12-25
2283,12,25,JFK,249,2015,2015-12-25
2284,12,25,JLN,2,2015,2015-12-25
2285,12,25,JMS,3,2015,2015-12-25
2286,12,25,JNU,6,2015,2015-12-25
2287,12,25,KOA,34,2015,2015-12-25
2288,12,25,KTN,4,2015,2015-12-25
2289,12,25,LAN,3,2015,2015-12-25
2290,12,25,LAR,1,2015,2015-12-25
2291,12,25,LAS,339,2015,2015-12-25
2292,12,25,LAW,3,2015,2015-12-25
2293,12,25,LAX,479,2015,2015-12-25
2294,12,25,LBB,9,2015,2015-12-25
2295,12,25,LBE,3,2015,2015-12-25
2296,12,25,LCH,4,2015,2015-12-25
2297,12,25,LEX,7,2015,2015-12-25
2298,12,25,LFT,8,2015,2015-12-25
2299,12,25,LGA,196,2015,2015-12-25
2300,12,25,LGB,21,2015,2015-12-25
2301,12,25,LIH,34,2015,2015-12-25
2302,12,25,LIT,22,2015,2015-12-25
2303,12,25,LNK,2,2015,2015-12-25
2304,12,25,LRD,5,2015,2015-12-25
2305,12,25,LSE,4,2015,2015-12-25
2306,12,25,LWS,1,2015,2015-12-25
2307,12,25,MAF,11,2015,2015-12-25
2308,12,25,MBS,4,2015,2015-12-25
2309,12,25,MCI,83,2015,2015-12-25
2310,12,25,MCO,325,2015,2015-12-25
2311,12,25,MDT,4,2015,2015-12-25
2312,12,25,MDW,188,2015,2015-12-25
2313,12,25,MEI,3,2015,2015-12-25
2314,12,25,MEM,27,2015,2015-12-25
2315,12,25,MFE,4,2015,2015-12-25
2316,12,25,MFR,6,2015,2015-12-25
2317,12,25,MGM,6,2015,2015-12-25
2318,12,25,MHK,5,2015,2015-12-25
2319,12,25,MHT,12,2015,2015-12-25
2320,12,25,MIA,212,2015,2015-12-25
2321,12,25,MKE,64,2015,2015-12-25
2322,12,25,MKG,1,2015,2015-12-25
2323,12,25,MLB,3,2015,2015-12-25
2324,12,25,MLI,8,2015,2015-12-25
2325,12,25,MLU,6,2015,2015-12-25
2326,12,25,MMH,1,2015,2015-12-25
2327,12,25,MOB,11,2015,2015-12-25
2328,12,25,MOT,3,2015,2015-12-25
2329,12,25,MQT,2,2015,2015-12-25
2330,12,25,MRY,4,2015,2015-12-25
2331,12,25,MSN,17,2015,2015-12-25
2332,12,25,MSO,5,2015,2015-12-25
2333,12,25,MSP,211,2015,2015-12-25
2334,12,25,MSY,85,2015,2015-12-25
2335,12,25,MTJ,5,2015,2015-12-25
2336,12,25,MYR,9,2015,2015-12-25
2337,12,25,OAJ,2,2015,2015-12-25
2338,12,25,OAK,100,2015,2015-12-25
2339,12,25,OGG,67,2015,2015-12-25
2340,12,25,OKC,37,2015,2015-12-25
2341,12,25,OMA,43,2015,2015-12-25
2342,12,25,ONT,38,2015,2015-12-25
2343,12,25,ORD,659,2015,2015-12-25
2344,12,25,ORF,18,2015,2015-12-25
2345,12,25,ORH,2,2015,2015-12-25
2346,12,25,PAH,1,2015,2015-12-25
2347,12,25,PBG,1,2015,2015-12-25
2348,12,25,PBI,80,2015,2015-12-25
2349,12,25,PDX,135,2015,2015-12-25
2350,12,25,PHF,2,2015,2015-12-25
2351,12,25,PHL,149,2015,2015-12-25
2352,12,25,PHX,393,2015,2015-12-25
2353,12,25,PIA,12,2015,2015-12-25
2354,12,25,PIB,2,2015,2015-12-25
2355,12,25,PIH,1,2015,2015-12-25
2356,12,25,PIT,53,2015,2015-12-25
2357,12,25,PLN,2,2015,2015-12-25
2358,12,25,PNS,15,2015,2015-12-25
2359,12,25,PPG,1,2015,2015-12-25
2360,12,25,PSC,9,2015,2015-12-25
2361,12,25,PSE,3,2015,2015-12-25
2362,12,25,PSP,28,2015,2015-12-25
2363,12,25,PVD,29,2015,2015-12-25
2364,12,25,PWM,10,2015,2015-12-25
2365,12,25,RAP,7,2015,2015-12-25
2366,12,25,RDD,1,2015,2015-12-25
2367,12,25,RDM,6,2015,2015-12-25
2368,12,25,RDU,77,2015,2015-12-25
2369,12,25,RHI,3,2015,2015-12-25
2370,12,25,RIC,33,2015,2015-12-25
2371,12,25,RKS,1,2015,2015-12-25
2372,12,25,RNO,28,2015,2015-12-25
2373,12,25,ROA,4,2015,2015-12-25
2374,12,25,ROC,20,2015,2015-12-25
2375,12,25,ROW,2,2015,2015-12-25
2376,12,25,RST,3,2015,2015-12-25
2377,12,25,RSW,103,2015,2015-12-25
2378,12,25,SAF,2,2015,2015-12-25
2379,12,25,SAN,174,2015,2015-12-25
2380,12,25,SAT,64,2015,2015-12-25
2381,12,25,SAV,13,2015,2015-12-25
2382,12,25,SBA,10,2015,2015-12-25
2383,12,25,SBN,7,2015,2015-12-25
2384,12,25,SBP,7,2015,2015-12-25
2385,12,25,SCC,1,2015,2015-12-25
2386,12,25,SCE,2,2015,2015-12-25
2387,12,25,SDF,18,2015,2015-12-25
2388,12,25,SEA,299,2015,2015-12-25
2389,12,25,SFO,378,2015,2015-12-25
2390,12,25,SGF,16,2015,2015-12-25
2391,12,25,SGU,3,2015,2015-12-25
2392,12,25,SHV,12,2015,2015-12-25
2393,12,25,SIT,2,2015,2015-12-25
2394,12,25,SJC,80,2015,2015-12-25
2395,12,25,SJT,4,2015,2015-12-25
2396,12,25,SJU,92,2015,2015-12-25
2397,12,25,SLC,202,2015,2015-12-25
2398,12,25,SMF,78,2015,2015-12-25
2399,12,25,SMX,1,2015,2015-12-25
2400,12,25,SNA,93,2015,2015-12-25
2401,12,25,SPI,4,2015,2015-12-25
2402,12,25,SPS,2,2015,2015-12-25
2403,12,25,SRQ,12,2015,2015-12-25
2404,12,25,STL,103,2015,2015-12-25
2405,12,25,STT,19,2015,2015-12-25
2406,12,25,STX,3,2015,2015-12-25
2407,12,25,SUN,4,2015,2015-12-25
2408,12,25,SUX,2,2015,2015-12-25
2409,12,25,SWF,2,2015,2015-12-25
2410,12,25,SYR,14,2015,2015-12-25
2411,12,25,TLH,5,2015,2015-12-25
2412,12,25,TOL,2,2015,2015-12-25
2413,12,25,TPA,179,2015,2015-12-25
2414,12,25,TRI,4,2015,2015-12-25
2415,12,25,TTN,8,2015,2015-12-25
2416,12,25,TUL,26,2015,2015-12-25
2417,12,25,TUS,42,2015,2015-12-25
2418,12,25,TVC,4,2015,2015-12-25
2419,12,25,TWF,2,2015,2015-12-25
2420,12,25,TXK,2,2015,2015-12-25
2421,12,25,TYR,4,2015,2015-12-25
2422,12,25,TYS,14,2015,2015-12-25
2423,12,25,UST,1,2015,2015-12-25
2424,12,25,VLD,1,2015,2015-12-25
2425,12,25,VPS,12,2015,2015-12-25
2426,12,25,XNA,14,2015,2015-12-25
2427,12,25,YUM,6,2015,2015-12-25
2428,12,26,ABE,3,2015,2015-12-26
2429,12,26,ABI,6,2015,2015-12-26
2430,12,26,ABQ,57,2015,2015-12-26
2431,12,26,ABR,2,2015,2015-12-26
2432,12,26,ABY,2,2015,2015-12-26
2433,12,26,ACT,5,2015,2015-12-26
2434,12,26,ACV,5,2015,2015-12-26
2435,12,26,ACY,10,2015,2015-12-26
2436,12,26,ADQ,1,2015,2015-12-26
2437,12,26,AEX,9,2015,2015-12-26
2438,12,26,AGS,6,2015,2015-12-26
2439,12,26,ALB,23,2015,2015-12-26
2440,12,26,ALO,1,2015,2015-12-26
2441,12,26,AMA,10,2015,2015-12-26
2442,12,26,ANC,44,2015,2015-12-26
2443,12,26,APN,1,2015,2015-12-26
2444,12,26,ASE,27,2015,2015-12-26
2445,12,26,ATL,969,2015,2015-12-26
2446,12,26,ATW,8,2015,2015-12-26
2447,12,26,AUS,121,2015,2015-12-26
2448,12,26,AVL,6,2015,2015-12-26
2449,12,26,AVP,4,2015,2015-12-26
2450,12,26,AZO,4,2015,2015-12-26
2451,12,26,BDL,52,2015,2015-12-26
2452,12,26,BET,2,2015,2015-12-26
2453,12,26,BFL,6,2015,2015-12-26
2454,12,26,BGM,1,2015,2015-12-26
2455,12,26,BHM,34,2015,2015-12-26
2456,12,26,BIL,10,2015,2015-12-26
2457,12,26,BIS,12,2015,2015-12-26
2458,12,26,BJI,2,2015,2015-12-26
2459,12,26,BLI,3,2015,2015-12-26
2460,12,26,BMI,8,2015,2015-12-26
2461,12,26,BNA,130,2015,2015-12-26
2462,12,26,BOI,39,2015,2015-12-26
2463,12,26,BOS,253,2015,2015-12-26
2464,12,26,BPT,3,2015,2015-12-26
2465,12,26,BQK,2,2015,2015-12-26
